48.791,27.272,22.904,26.419,18.668,16.088,22.016,24.243,29.28,23.569,50.768,48.02,48.685,47.676,44.07,65.629,54.75,57.901,41.553,42.152,93.03,88.365,103.879,93.78,61.295,67.4,113.908,107.05,105.066,85.176
24.19,13.391,10.67,10.724,10.461,10.766,13.982,11.98,11.402,9.703,26.802,30.692,27.822,24.099,24.392,26.661,27.332,57.584,39.619,45.612,63.879,83.041,68.167,84.344,97.005,86.136,89.227,95.435,90.623,95.156
36.085,15.3,12.991,11.424,10.917,10.611,11.174,12.409,20.12,11.247,41.977,39.999,43.544,24.145,23.293,26.021,25.895,20.628,23.524,47.518,71.674,53.988,73.801,83.829,79.371,85.141,77.047,87.707,107.119,77.682
34.162,17.268,13.927,20.964,14.493,13.306,12.1,33.016,13.156,26.793,57.052,29.169,31.855,27.6,23.842,33.513,31.774,22.394,23.905,39.652,59.035,55.808,87.254,98.301,86.674,72.69,91.95,96.358,72.995,96.895
37.467,23.2,17.846,15.621,21.847,14.62,22.042,28.275,22.808,35.704,30.336,27.07,26.586,23.313,23.708,26.882,27.461,21.762,24.943,25.864,54.582,87.554,91.316,59.662,48.353,54.3,66.121,59.714,55.28,63.176
