37.045,21.948,20.19,23.762,19.914,20.424,20.484,34.195,15.736,21.043,35.498,23.694,39.248,37.446,34.51,37.496,38.709,47.878,34.656,26.12,66.525,53.114,64.235,52.869,42.044,60.967,65.283,74.326,62.791,66.598
69.9,11.763,11.359,10.229,10.289,10.073,10.003,9.922,9.842,9.922,18.423,17.897,18.399,22.116,19.287,19.897,18.774,33.209,34.3,19.047,30.101,28.498,30.934,32.611,48.973,48.824,56.53,52.451,62.01,55.038
32.881,14.244,10.775,10.117,8.981,9.076,12.338,9.175,18.073,19.563,14.707,14.786,17.629,14.234,14.595,14.084,14.001,14.289,14.316,18.711,32.033,25.702,37.021,29.483,37.966,26.411,28.019,59.246,48.825,28.655
30.253,15.14,12.639,40.618,12.438,10.731,10.342,11.947,10.346,21.163,39.037,23.788,21.327,23.134,18.758,37.242,22.188,16.671,17.488,20.537,50.602,48.428,51.473,52.084,41.118,44.368,54.073,53.658,35.377,46.864
30.823,23.171,14.523,12.721,17.034,16.672,28.866,20.517,24.856,16.362,22.75,18.263,20.332,22.687,19.516,19.419,22.203,16.995,17.68,17.498,27.873,59.047,39.32,28.842,30.905,30.441,30.548,31.544,28.241,35.682
